platform,search_keyword,product_id,product_name,brand,price,mrp,unit,inventory,merchant_id,rating
Blinkit,milk,23343,English Cucumber (Kheera),,30,38,500 g,25,45631,
Blinkit,milk,10088,Green Cucumber (Kheera),Freshbury,31,37,500 g,8,45631,
Blinkit,milk,327916,Orange Carrot (Gajar),,38,44,500 g,20,45631,
Blinkit,milk,438113,Cauliflower (Phool Gobhi),,34,40,300 g,6,45631,
Blinkit,milk,253317,Button Mushroom,,64,76,180 g,26,45631,
Blinkit,milk,355004,Garlic (Lehsun),,38,44,100 g,21,45631,
Blinkit,milk,3888,Green Capsicum (Shimla Mirch),Freshbury,28,35,250 g,18,45631,
Blinkit,milk,271992,Broccoli,Freshbury,50,62,200 g,10,45631,
Blinkit,milk,217614,Bottle Gourd (Lauki),Freshbury,27,33,400 g,12,45631,
Blinkit,milk,22982,Haricot Beans,,29,34,250 g,4,45631,
Blinkit,milk,425780,Pointed Gourd (250 g) (Parwal),Freshbury,36,44,250 g,2,45631,
Blinkit,milk,3898,Lady Finger (Bhindi),,14,17,250 g,25,45631,
Blinkit,milk,355012,Spring Onion (Hari Pyaz),,28,32,250 g,14,45631,
Blinkit,milk,339152,Cabbage (Patta Gobhi),,24,29,400 g,4,45631,
Blinkit,milk,4916,French Beans - 250 g,,30,35,250 g,12,45631,
Blinkit,milk,166848,Beetroot (Chukandar),,32,36,500 g,4,45631,
Blinkit,milk,428608,Amla (Amla),,33,38,250 g,2,45631,
Blinkit,milk,39394,Red Bell Pepper,Freshbury,45,58,125 g,6,45631,
Blinkit,milk,445188,American Sweet Corn Cob (Bhutta),,24,30,1 pc,5,45631,
Blinkit,milk,3907,Ivy Gourd (Kundru),Freshbury,11,14,250 g,6,45631,
Blinkit,milk,421747,Radish (Mooli),,24,30,500 g,1,45631,
Blinkit,milk,3928,Broad Beans 250 g (Sem Phali),,26,30,250 g,7,45631,
Blinkit,milk,4926,Baby Potato (Aloo),,22,26,500 g,2,45631,
Blinkit,milk,162320,Raw Banana (Kacha Kela),,47,61,3 pcs,5,45631,
Blinkit,milk,10095,Cowpea Beans (Lobia Phali),,12,15,250 g,3,45631,
Blinkit,milk,3924,Cluster Beans (Gwar Phali),,18,21,250 g,12,45631,
Blinkit,milk,507201,Neem Leaves,,15,17,1 pack,4,45631,
Blinkit,milk,257199,Green Zucchini,Freshbury,29,36,200 g,2,45631,
Blinkit,milk,39395,Yellow Bell Pepper,Freshbury,43,55,125 g,3,45631,
Blinkit,milk,443547,Raw Papaya (Kacha Papita),,35,45,400 g,1,45631,
Blinkit,milk,96534,Forest Bitter Gourd (Karela),Freshbury,23,29,200 g,4,45631,
Blinkit,milk,330330,Long Green Brinjal (Baingan),,40,46,250 g,3,45631,
Blinkit,milk,3885,Arvi,,20,23,250 g,4,45631,
Blinkit,milk,480428,Bok Choy,Freshbury,62,77,200 g,2,45631,
Blinkit,milk,447622,Knol Khol (Gaath Gobhi),,28,32,500 g,2,45631,
Blinkit,milk,438489,Picador Chilli (Achari Mirch),,22,28,250 g,4,45631,
Blinkit,milk,443554,Parsley,,21,25,25 g,1,45631,
Blinkit,milk,602607,Organically Grown Colocasia,Shatayushi Farms,30,38,250 g,7,45631,
Blinkit,milk,458757,Mangalore Cucumber,,22,27,400 g,1,45631,
Blinkit,milk,294636,Yellow Zucchini,Freshbury,38,44,200 g,3,45631,
Blinkit,milk,333536,Green Tomato (Tamatar),,13,16,500 g,4,45631,
Blinkit,milk,421742,Snake Gourd (Chichinda),Freshbury,21,24,500 g,2,45631,
Blinkit,milk,300633,Ash Gourd (Safed Petha),Freshbury,64,79,1.5 kg,2,45631,
Blinkit,milk,270197,Banana Stem,,16,19,800 g,2,45631,
Blinkit,milk,372021,Colocasia Stem,,100,124,500 g,1,45631,
Blinkit,milk,448464,Akshayakalpa Organic Malai Paneer,Akshayakalpa Organic,145,145,200 g,28,45631,"{'type': 'bar', 'bar': {'value': 4.480000019073486, 'size': 'medium', 'title': {'text': '5,544', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,123007,Gowardhan Classic Block Paneer,Gowardhan,85,130,200 g,29,45631,"{'type': 'bar', 'bar': {'value': 4.510000228881836, 'size': 'medium', 'title': {'text': '48,177', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,329500,Amul Fresh Malai Paneer,Amul,105,105,200 g,15,45631,"{'type': 'bar', 'bar': {'value': 4.659999847412109, 'size': 'medium', 'title': {'text': '3.7 lac', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,37076,Nandini Paneer,Nandini,96,96,200 g,10,45631,"{'type': 'bar', 'bar': {'value': 4.610000133514404, 'size': 'medium', 'title': {'text': '21,293', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,714570,Organic Mandya Low Fat Paneer,Organic Mandya,152,160,200 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.420000076293945, 'size': 'medium', 'title': {'text': '133', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,56323,Heritage Fresh Paneer,Heritage,101,120,200 g,5,45631,"{'type': 'bar', 'bar': {'value': 4.619999885559082, 'size': 'medium', 'title': {'text': '19,226', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,580709,Sids Farm Malai Paneer,Sids Farm,140,140,200 g,6,45631,"{'type': 'bar', 'bar': {'value': 4.25, 'size': 'medium', 'title': {'text': '1,609', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,423857,Mother Dairy Malai Paneer,Mother Dairy,92,122,200 g,3,45631,"{'type': 'bar', 'bar': {'value': 4.460000038146973, 'size': 'medium', 'title': {'text': '9,602', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,335816,iD Soft and Creamy Paneer,iD,145,145,200 g,1,45631,"{'type': 'bar', 'bar': {'value': 4.380000114440918, 'size': 'medium', 'title': {'text': '5,809', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,703472,Akshayakalpa Organic High Protein Paneer,Akshayakalpa Organic,173,173,200 g,2,45631,"{'type': 'bar', 'bar': {'value': 4.289999961853027, 'size': 'medium', 'title': {'text': '847', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,610197,Nutri Hatch Farm Fresh White Eggs,Nutri Hatch,60,60,6 pcs,8,45631,"{'type': 'bar', 'bar': {'value': 4.53000020980835, 'size': 'medium', 'title': {'text': '10,629', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,487728,Table White White Eggs,Table White,110,145,10 pcs,4,45631,"{'type': 'bar', 'bar': {'value': 4.210000038146973, 'size': 'medium', 'title': {'text': '90,139', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,557477,Licious White Protein Rich Eggs,Licious,177,196,12 pcs,8,45631,"{'type': 'bar', 'bar': {'value': 4.010000228881836, 'size': 'medium', 'title': {'text': '9,223', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,498143,Licious Farm Fresh Classic White Protein Rich Eggs,Licious,90,99,6 pcs,11,45631,"{'type': 'bar', 'bar': {'value': 4.019999980926514, 'size': 'medium', 'title': {'text': '23,897', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,480595,Jaya White Eggs - Pack of 30,Jaya,304,350,30 pcs,5,45631,"{'type': 'bar', 'bar': {'value': 4.449999809265137, 'size': 'medium', 'title': {'text': '6,840', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,480950,Jaya White Eggs,Jaya,65,80,6 pcs,4,45631,"{'type': 'bar', 'bar': {'value': 4.46999979019165, 'size': 'medium', 'title': {'text': '13,369', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,396899,Farm Made Free Range Eggs,Farm Made,154,159,6 pcs,15,45631,"{'type': 'bar', 'bar': {'value': 4.050000190734863, 'size': 'medium', 'title': {'text': '20,600', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,610200,Nutri Hatch White Eggs,Nutri Hatch,110,110,12 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 4.309999942779541, 'size': 'medium', 'title': {'text': '4,353', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,710824,Farm Made Free Range Eggs 12 pcs,Farm Made,299,309,12 pcs,5,45631,"{'type': 'bar', 'bar': {'value': 3.990000009536743, 'size': 'medium', 'title': {'text': '6,642', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,477483,Eggoz Nutrition White Protein Rich Eggs (30 pieces),Eggoz,387,459,30 pcs,4,45631,"{'type': 'bar', 'bar': {'value': 3.5299999713897705, 'size': 'medium', 'title': {'text': '31,022', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,164996,Hen Fruit -10 Max Protein Speciality Eggs,Hen Fruit,137,160,10 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.9600000381469727, 'size': 'medium', 'title': {'text': '26,257', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,536090,Abhi Vitamin D3 White Protein Rich Eggs,Abhi,301,380,24 pcs,3,45631,"{'type': 'bar', 'bar': {'value': 4.320000171661377, 'size': 'medium', 'title': {'text': '11,323', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,498145,Licious Brown Eggs,Licious,120,120,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.9200000762939453, 'size': 'medium', 'title': {'text': '7,693', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,535906,Abhi Vitamin D3 White Protein Rich Eggs - 1 pack (6 pieces),Abhi,81,99,6 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 4.440000057220459, 'size': 'medium', 'title': {'text': '10,462', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,487729,Table White Eggs (6 pcs),Table White,66,85,6 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 4.190000057220459, 'size': 'medium', 'title': {'text': '67,032', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,477481,Eggoz Nutrition White Protein Rich Eggs (6 pieces),Eggoz,88,102,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.950000047683716, 'size': 'medium', 'title': {'text': '12,472', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,483705,Table White White Eggs,Table White,307,350,30 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 3.4200000762939453, 'size': 'medium', 'title': {'text': '50,742', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,500290,dr Good Premium Fresh White Eggs,dr Good,65,65,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 4.340000152587891, 'size': 'medium', 'title': {'text': '17,086', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,346891,Suguna Delfrez Nutri White Protein Rich Eggs,Suguna Delfrez,164,192,12 pcs,3,45631,"{'type': 'bar', 'bar': {'value': 4.5, 'size': 'medium', 'title': {'text': '56', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,500291,dr Good Premium Fresh White Eggs,dr Good,300,300,30 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 3.990000009536743, 'size': 'medium', 'title': {'text': '4,361', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,345497,Hen Fruit -10 Farm Fresh No Antibiotics White Protein Rich Eggs,Hen Fruit,132,150,10 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.7300000190734863, 'size': 'medium', 'title': {'text': '4,667', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,535907,Abhi Gold+ Brown Eggs,Abhi,103,115,6 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 4.309999942779541, 'size': 'medium', 'title': {'text': '12,092', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,403530,UPF Healthy Brown Eggs,UPF,446,499,30 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.75, 'size': 'medium', 'title': {'text': '4,166', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,165000,Hen Fruit -30 Farm Fresh No Antibiotics White Protein Rich Eggs,Hen Fruit,374,425,30 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.5199999809265137, 'size': 'medium', 'title': {'text': '7,379', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,711228,UPF Cage Free Brown Eggs,UPF,135,135,6 pcs,3,45631,"{'type': 'bar', 'bar': {'value': 3.180000066757202, 'size': 'medium', 'title': {'text': '1,136', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,373594,UPF Healthy Brown Eggs - 6 pieces,UPF,103,114,6 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 3.799999952316284, 'size': 'medium', 'title': {'text': '14,134', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,480603,Jaya Brown Eggs,Jaya,76,90,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.7899999618530273, 'size': 'medium', 'title': {'text': '862', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,373593,UPF Healthy White Protein Rich Eggs,UPF,90,99,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.8499999046325684, 'size': 'medium', 'title': {'text': '2,340', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,487641,Hen Fruit Protein Rich Eggs - 6 Pieces,Hen Fruit,86,99,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.7899999618530273, 'size': 'medium', 'title': {'text': '1,444', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,477128,Suguna Delfrez Vitamin D Speciality Eggs,Suguna Delfrez,87,105,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.640000104904175, 'size': 'medium', 'title': {'text': '165', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,33277,SKM Best Eggs Plus Speciality Eggs,SKM Best Eggs,96,96,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 4.340000152587891, 'size': 'medium', 'title': {'text': '657', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,477127,Suguna Delfrez Heart Speciality Eggs with Omega 3,Suguna Delfrez,95,110,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 4.230000019073486, 'size': 'medium', 'title': {'text': '46', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,772400,Abhi Dose White Speciality Eggs,Abhi,105,125,6 pcs,2,45631,"{'type': 'bar', 'bar': {'value': 3.7200000286102295, 'size': 'medium', 'title': {'text': '133', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,307780,Hen Fruit -6 Farm Fresh Antibiotic Free White Protein Rich Eggs,Hen Fruit,87,95,6 pcs,1,45631,"{'type': 'bar', 'bar': {'value': 3.5199999809265137, 'size': 'medium', 'title': {'text': '3,476', 'color': {'type': 'grey', 'tint': '050'}, 'font': {'size': '100', 'weight': 'medium'}, 'is_markdown': 1}, 'border_color': {'type': 'yellow', 'tint': '400'}, 'star_color': {'type': 'yellow', 'tint': '400'}, 'star_unfilled_color': {'type': 'white', 'tint': '900'}}}"
Blinkit,milk,424416,Yellaki Banana,,71,86,500 g,29,45631,
Blinkit,milk,10183,Red Banana,,67,83,500 g,5,45631,
Blinkit,milk,530158,Onion (Pyaz),Freshbury,38,45,1 kg,50,45631,
Blinkit,milk,354997,Potato (Aloo),,26,33,1 kg,50,45631,
Blinkit,milk,229627,Lemon,Freshbury,19,24,200 g,2,45631,
Blinkit,milk,366032,Desi Tomato (Tamatar),,15,19,500 g,35,45631,
Blinkit,milk,242284,Ooty Carrot (Gajar),,33,42,250 g,33,45631,
Blinkit,milk,609555,Organically Grown Tomato (Desi) (Tamatar),Bhoomi Farms,39,48,500 g,17,45631,
Blinkit,milk,367909,Hybrid Tomato (Tamatar),,16,19,500 g,35,45631,
Blinkit,milk,365421,Coriander (Without Roots) (Dhaniya),,29,36,100 g,31,45631,
Blinkit,milk,312160,Spinach (without roots) (Palak),,39,47,200 g,17,45631,
Blinkit,milk,332744,Spinach (Palak),,20,25,200 g,1,45631,
Blinkit,milk,270200,Curry Leaves (Kadi Patta),,8,9,50 g,8,45631,
Blinkit,milk,508001,Peeled Garlic,Freshbury,62,80,100 g,19,45631,
Blinkit,milk,599240,Organically Grown- Lady Finger (Bhindi),Freshbury,34,42,250 g,18,45631,
Blinkit,milk,602672,Organically Grown Coriander (without Roots) (Dhaniya Patta),Siya Fruits And Vegetables,35,41,100 g,7,45631,
Blinkit,milk,292962,"Assorted Capsicum - (Red, Yellow, Green)",Freshbury,90,114,3 pcs,3,45631,
Blinkit,milk,14784,Green Pumpkin (Hara Kaddu),,44,55,400 g,5,45631,
Blinkit,milk,602184,Organically Grown Chilli (Hari Mirch),Green Earth,20,25,100 g,11,45631,
Blinkit,milk,23376,Drumstick (Sahjan),,39,47,2 pcs,8,45631,
Blinkit,milk,602591,"Organically Grown Green Cucumber (Khira, Kheera)",Green Earth,38,45,500 g,4,45631,
Blinkit,milk,632536,Organically Grown Green Capsicum,Green Earth,51,64,250 g,11,45631,
Blinkit,milk,599305,Organically Grown Bottle Gourd (Lauki),Freshbury,46,56,400 g,6,45631,
Blinkit,milk,602590,Organically Grown Tomato (Hybrid) (Tamatar),Siya Fruits And Vegetables,48,61,500 g,4,45631,
Blinkit,milk,599226,Organically Grown Potato (Aloo),UB Organic,65,81,1 kg,6,45631,
